,Unnamed: 0,stereotype_sentence,stereotype_type,original_idx,gender_identity,age_range,employment_status,sector,religion,country,nationality,lang,translated_stereotype,identity_term,attribute_term,ethnic_identity,Person Assigned to,person assigned to
140,169.0,Muslims are violent,religion,5.0,Female,26–35 *,Employed *,"Design, Agency *",Agnostic,Nigeria,Nigerian,et,Muslims are violent,muslims,violent,"['yoruba', 'ibibio']",Oluchi,
141,170.0,Christians are lazy,religion,5.0,Female,26–35 *,Employed *,"Design, Agency *",Agnostic,Nigeria,Nigerian,en,Christians are lazy,christians,lazy,"['yoruba', 'ibibio']",Oluchi,
142,171.0,Christians are unproductive,religion,5.0,Female,26–35 *,Employed *,"Design, Agency *",Agnostic,Nigeria,Nigerian,fr,Christians are unproductive,christians,unproductive,"['yoruba', 'ibibio']",Oluchi,
143,172.0,Traditional worshippers kill people,religion,5.0,Female,26–35 *,Employed *,"Design, Agency *",Agnostic,Nigeria,Nigerian,en,Traditional worshippers kill people,traditional worshippers,kill people,"['yoruba', 'ibibio']",Oluchi,
144,173.0,Young people are lazy,age,5.0,Female,26–35 *,Employed *,"Design, Agency *",Agnostic,Nigeria,Nigerian,en,Young people are lazy,young people,are lazy,"['yoruba', 'ibibio']",Oluchi,
145,174.0,Old people pretend to be wise,age,5.0,Female,26–35 *,Employed *,"Design, Agency *",Agnostic,Nigeria,Nigerian,en,Old people pretend to be wise,old people,pretend to be wise,"['yoruba', 'ibibio']",Oluchi,
146,175.0,Old people are wise,age,5.0,Female,26–35 *,Employed *,"Design, Agency *",Agnostic,Nigeria,Nigerian,en,Old people are wise,old people,are wise,"['yoruba', 'ibibio']",Oluchi,
147,176.0,Young people are smart,age,5.0,Female,26–35 *,Employed *,"Design, Agency *",Agnostic,Nigeria,Nigerian,en,Young people are smart,young people,are smart,"['yoruba', 'ibibio']",Oluchi,
148,177.0,Young people are reckless,age,5.0,Female,26–35 *,Employed *,"Design, Agency *",Agnostic,Nigeria,Nigerian,en,Young people are reckless,young people,are reckless,"['yoruba', 'ibibio']",Oluchi,
149,178.0,Young people are fun,age,5.0,Female,26–35 *,Employed *,"Design, Agency *",Agnostic,Nigeria,Nigerian,en,Young people are fun,young people,are fun,"['yoruba', 'ibibio']",Oluchi,
150,179.0,Old people are boring,age,5.0,Female,26–35 *,Employed *,"Design, Agency *",Agnostic,Nigeria,Nigerian,en,Old people are boring,old people,are boring,"['yoruba', 'ibibio']",Oluchi,
151,180.0,Old people (women) are witches,age,5.0,Female,26–35 *,Employed *,"Design, Agency *",Agnostic,Nigeria,Nigerian,en,Old people (women) are witches,old women,are witches,"['yoruba', 'ibibio']",Oluchi,
152,181.0,Lawyers are argumentative,profession,5.0,Female,26–35 *,Employed *,"Design, Agency *",Agnostic,Nigeria,Nigerian,en,Lawyers are argumentative,lawyers,argumentative,"['yoruba', 'ibibio']",Oluchi,
153,182.0,Doctors aren't good listeners,profession,5.0,Female,26–35 *,Employed *,"Design, Agency *",Agnostic,Nigeria,Nigerian,nl,Doctors aren't good listeners,doctors,aren't good listeners,"['yoruba', 'ibibio']",Oluchi,
154,185.0,Women are more emotionally intelligent,women,6.0,Male,26–35 *,Employed *,Finance *,Christianity,Other Country,Other Nationality,en,Women are more emotionally intelligent,women,emotionally intelligent,['other_black'],Oluchi,
155,186.0,women are more mature,women,6.0,Male,26–35 *,Employed *,Finance *,Christianity,Other Country,Other Nationality,en,women are more mature,women,mature,['other_black'],Oluchi,
156,187.0,women are more caring,women,6.0,Male,26–35 *,Employed *,Finance *,Christianity,Other Country,Other Nationality,en,women are more caring,women,caring,['other_black'],Oluchi,
157,189.0,men are less emotional,men,6.0,Male,26–35 *,Employed *,Finance *,Christianity,Other Country,Other Nationality,fr,men are less emotional,men,not emotional,['other_black'],Oluchi,
158,190.0,men are less crazy,men,6.0,Male,26–35 *,Employed *,Finance *,Christianity,Other Country,Other Nationality,fr,men are less crazy,men,not crazy,['other_black'],Oluchi,
159,191.0,men are more rational,men,6.0,Male,26–35 *,Employed *,Finance *,Christianity,Other Country,Other Nationality,it,men are more rational,men,rational,['other_black'],Oluchi,
160,193.0,Americans are stupid,ethnicity_region,6.0,Male,26–35 *,Employed *,Finance *,Christianity,Other Country,Other Nationality,en,Americans are stupid,americans,stupid,['other_black'],Oluchi,
161,194.0,Muslims are hypocrites,religion,6.0,Male,26–35 *,Employed *,Finance *,Christianity,Other Country,Other Nationality,en,Muslims are hypocrites,muslims,hypocrites,['other_black'],Oluchi,
162,195.0,Christians are controlling,religion,6.0,Male,26–35 *,Employed *,Finance *,Christianity,Other Country,Other Nationality,en,Christians are controlling,christians,controlling,['other_black'],Oluchi,
163,196.0,Young people are lazy,age,6.0,Male,26–35 *,Employed *,Finance *,Christianity,Other Country,Other Nationality,en,Young people are lazy,young people,are lazy,['other_black'],Oluchi,
164,197.0,old people can't use technology,age,6.0,Male,26–35 *,Employed *,Finance *,Christianity,Other Country,Other Nationality,en,old people can't use technology,old people,can't use technology,['other_black'],Oluchi,
165,198.0,young people don't want to work anymore,age,6.0,Male,26–35 *,Employed *,Finance *,Christianity,Other Country,Other Nationality,en,young people don't want to work anymore,young people,don't want to work anymore,['other_black'],Oluchi,
166,200.0,accountants are boring,profession,6.0,Male,26–35 *,Employed *,Finance *,Christianity,Other Country,Other Nationality,en,accountants are boring,accountants,boring,['other_black'],Oluchi,
167,203.0,Women are weak,women,7.0,Female,18–25 *,Employed *,IT & Software   *,Christianity,Kenya,Kenyan,nl,Women are weak,women,weak,"['luhya', 'luo']",Oluchi,
168,204.0,women are vulnerable,women,7.0,Female,18–25 *,Employed *,IT & Software   *,Christianity,Kenya,Kenyan,en,women are vulnerable,women,vulnerable,"['luhya', 'luo']",Oluchi,
169,205.0,women are emotional,women,7.0,Female,18–25 *,Employed *,IT & Software   *,Christianity,Kenya,Kenyan,en,women are emotional,women,emotional,"['luhya', 'luo']",Oluchi,
170,206.0,Men are selfish,men,7.0,Female,18–25 *,Employed *,IT & Software   *,Christianity,Kenya,Kenyan,no,Men are selfish,men,selfish,"['luhya', 'luo']",Oluchi,
171,207.0,men are enduring,men,7.0,Female,18–25 *,Employed *,IT & Software   *,Christianity,Kenya,Kenyan,da,men are enduring,men,enduring,"['luhya', 'luo']",Oluchi,
172,208.0,men are hunters and providers,men,7.0,Female,18–25 *,Employed *,IT & Software   *,Christianity,Kenya,Kenyan,no,men are hunters and providers,men,hunters,"['luhya', 'luo']",Oluchi,
173,,men are hunters and providers,men,7.0,Female,18–25 *,Employed *,IT & Software   *,Christianity,Kenya,Kenyan,no,men are hunters and providers,men,providers,"['luhya', 'luo']",Oluchi,
174,212.0,Christians are judgmental,religion,7.0,Female,18–25 *,Employed *,IT & Software   *,Christianity,Kenya,Kenyan,fr,Christians are judgmental,christians,judgmental,"['luhya', 'luo']",Oluchi,
175,213.0,Muslims are conservative,religion,7.0,Female,18–25 *,Employed *,IT & Software   *,Christianity,Kenya,Kenyan,en,Muslims are conservative,muslims,conservative,"['luhya', 'luo']",Oluchi,
176,214.0,Young people are innovative,age,7.0,Female,18–25 *,Employed *,IT & Software   *,Christianity,Kenya,Kenyan,en,Young people are innovative,young people,are innovative,"['luhya', 'luo']",Oluchi,
177,217.0,les femmes parlent fort,women,8.0,Female,26–35 *,Self-employed *,,Atheism,Senegal,Other Nationality,fr,Women speak loudly,women,speak loudly,['caucasian'],Oluchi,
178,218.0,les femmes sont têtues,women,8.0,Female,26–35 *,Self-employed *,,Atheism,Senegal,Other Nationality,fr,Women are stubborn,women,stubborn,['caucasian'],Oluchi,
179,219.0,les femmes sont le porte monnaie de la maison,women,8.0,Female,26–35 *,Self-employed *,,Atheism,Senegal,Other Nationality,fr,Women are the wallet of the house,women,the wallet of the house,['caucasian'],Oluchi,
180,220.0,les femmes sont résiliantes,women,8.0,Female,26–35 *,Self-employed *,,Atheism,Senegal,Other Nationality,fr,Women are terminated,women,resilient,['caucasian'],Oluchi,
181,221.0,les hommes sont grands,men,8.0,Female,26–35 *,Self-employed *,,Atheism,Senegal,Other Nationality,fr,Men are tall,men,tall,['caucasian'],Oluchi,
182,222.0,les hommes sont sportifs,men,8.0,Female,26–35 *,Self-employed *,,Atheism,Senegal,Other Nationality,fr,Men are athletic,men,athletic,['caucasian'],Oluchi,
183,224.0,les hommes sont lents,men,8.0,Female,26–35 *,Self-employed *,,Atheism,Senegal,Other Nationality,fr,Men are slow,men,slow,['caucasian'],Oluchi,
184,230.0,les sénégalais ne se dévoilent pas,ethnicity_region,8.0,Female,26–35 *,Self-employed *,,Atheism,Senegal,Other Nationality,fr,The Senegalese are not revealed,senegalese,secretive,['caucasian'],Oluchi,
185,233.0,les musulmans sont bien habillés le vendredi,religion,8.0,Female,26–35 *,Self-employed *,,Atheism,Senegal,Other Nationality,fr,Muslims are well dressed on Friday,muslims,well dressed on fridays,['caucasian'],Oluchi,
186,234.0,les chrétiens vont à l'église,religion,8.0,Female,26–35 *,Self-employed *,,Atheism,Senegal,Other Nationality,fr,Christians go to church,christians,go to church,['caucasian'],Oluchi,
187,236.0,les jeunes sont obsédés par la réussite et l'argent,age,8.0,Female,26–35 *,Self-employed *,,Atheism,Senegal,Other Nationality,fr,Young people are obsessed with success and money,young people,are obsessed with success and money,['caucasian'],Oluchi,
188,237.0,les jeunes sont sur les réseaux toute la journée,age,8.0,Female,26–35 *,Self-employed *,,Atheism,Senegal,Other Nationality,fr,Young people are on the networks all day,young people,are on social media all day,['caucasian'],Oluchi,
189,239.0,les personnes âgées sont respectées,age,8.0,Female,26–35 *,Self-employed *,,Atheism,Senegal,Other Nationality,fr,the elderly are respected,old people,respected,['caucasian'],Oluchi,
190,245.0,les sénégalais ne disent jamais vraiment ce qu'ils pensent,misc,8.0,Female,26–35 *,Self-employed *,,Atheism,Senegal,Other Nationality,fr,Senegalese never really say what they think,senegalese,never really say what they think,['caucasian'],Oluchi,
191,246.0,les sénégalais ne sont pas très festifs,misc,8.0,Female,26–35 *,Self-employed *,,Atheism,Senegal,Other Nationality,fr,The Senegalese are not very festive,senegalese,not very festive,['caucasian'],Oluchi,
192,247.0,les sénégalais sont résiliants,misc,8.0,Female,26–35 *,Self-employed *,,Atheism,Senegal,Other Nationality,fr,The Senegalese are terminating,senegalese,resilient,['caucasian'],Oluchi,
193,248.0,Women are calm,women,9.0,Male,Over 50 *,Employed *,Oil and gas  *,Christianity,Nigeria,Nigerian,ro,Women are calm,women,calm,['idoma'],Oluchi,
194,249.0,women are gentle,women,9.0,Male,Over 50 *,Employed *,Oil and gas  *,Christianity,Nigeria,Nigerian,nl,women are gentle,women,gentle,['idoma'],Oluchi,
195,250.0,women are hardworking,women,9.0,Male,Over 50 *,Employed *,Oil and gas  *,Christianity,Nigeria,Nigerian,af,women are hardworking,women,hardworking,['idoma'],Oluchi,
196,251.0,women are Godly,women,9.0,Male,Over 50 *,Employed *,Oil and gas  *,Christianity,Nigeria,Nigerian,en,women are Godly,women,godly,['idoma'],Oluchi,
197,252.0,women are home-makers,women,9.0,Male,Over 50 *,Employed *,Oil and gas  *,Christianity,Nigeria,Nigerian,nl,women are home-makers,women,home-makers,['idoma'],Oluchi,
198,253.0,women are caring,women,9.0,Male,Over 50 *,Employed *,Oil and gas  *,Christianity,Nigeria,Nigerian,en,women are caring,women,caring,['idoma'],Oluchi,
199,254.0,Men are providers,men,9.0,Male,Over 50 *,Employed *,Oil and gas  *,Christianity,Nigeria,Nigerian,da,Men are providers,men,providers,['idoma'],Oluchi,
200,255.0,men are hardworking,men,9.0,Male,Over 50 *,Employed *,Oil and gas  *,Christianity,Nigeria,Nigerian,nl,men are hardworking,men,hardworking,['idoma'],Oluchi,
201,256.0,men are strong,men,9.0,Male,Over 50 *,Employed *,Oil and gas  *,Christianity,Nigeria,Nigerian,no,men are strong,men,strong,['idoma'],Oluchi,
202,257.0,men are wise,men,9.0,Male,Over 50 *,Employed *,Oil and gas  *,Christianity,Nigeria,Nigerian,nl,men are wise,men,wise,['idoma'],Oluchi,
203,258.0,People from Hausa are laid-back,ethnicity_region,9.0,Male,Over 50 *,Employed *,Oil and gas  *,Christianity,Nigeria,Nigerian,en,People from Hausa are laid-back,hausa people,are laid-back,['idoma'],Oluchi,
204,259.0,people from Hausa are loyal,ethnicity_region,9.0,Male,Over 50 *,Employed *,Oil and gas  *,Christianity,Nigeria,Nigerian,en,people from Hausa are loyal,hausa people,are loyal,['idoma'],Oluchi,
205,260.0,people from Hausa are religious,ethnicity_region,9.0,Male,Over 50 *,Employed *,Oil and gas  *,Christianity,Nigeria,Nigerian,en,people from Hausa are religious,hausa people,are religious,['idoma'],Oluchi,
206,261.0,people from hausa are fanatics,ethnicity_region,9.0,Male,Over 50 *,Employed *,Oil and gas  *,Christianity,Nigeria,Nigerian,en,people from hausa are fanatics,hausa people,are fanatics,['idoma'],Oluchi,
207,262.0,people from Hausa are politically-savvy,ethnicity_region,9.0,Male,Over 50 *,Employed *,Oil and gas  *,Christianity,Nigeria,Nigerian,en,people from Hausa are politically-savvy,hausa people,are politically-savvy,['idoma'],Oluchi,
208,263.0,people from Hausa are hospitable,ethnicity_region,9.0,Male,Over 50 *,Employed *,Oil and gas  *,Christianity,Nigeria,Nigerian,en,people from Hausa are hospitable,hausa people,are hospitable,['idoma'],Oluchi,
209,264.0,people from Hausa are strong,ethnicity_region,9.0,Male,Over 50 *,Employed *,Oil and gas  *,Christianity,Nigeria,Nigerian,en,people from Hausa are strong,hausa people,are strong,['idoma'],Oluchi,
210,265.0,people from Igbo are hardworking,ethnicity_region,9.0,Male,Over 50 *,Employed *,Oil and gas  *,Christianity,Nigeria,Nigerian,en,people from Igbo are hardworking,igbo people,are hardworking,['idoma'],Oluchi,
211,266.0,People from Igbo are industrious,ethnicity_region,9.0,Male,Over 50 *,Employed *,Oil and gas  *,Christianity,Nigeria,Nigerian,en,People from Igbo are industrious,igbo people,are industrious,['idoma'],Oluchi,
212,267.0,people from Igbo are educated,ethnicity_region,9.0,Male,Over 50 *,Employed *,Oil and gas  *,Christianity,Nigeria,Nigerian,en,people from Igbo are educated,igbo people,are educated,['idoma'],Oluchi,
213,268.0,people from Igbo are greedy,ethnicity_region,9.0,Male,Over 50 *,Employed *,Oil and gas  *,Christianity,Nigeria,Nigerian,en,people from Igbo are greedy,igbo people,are greedy,['idoma'],Oluchi,
214,269.0,people from Igbo are noisy,ethnicity_region,9.0,Male,Over 50 *,Employed *,Oil and gas  *,Christianity,Nigeria,Nigerian,en,people from Igbo are noisy,igbo people,are noisy,['idoma'],Oluchi,
215,270.0,people from Igbo are loud,ethnicity_region,9.0,Male,Over 50 *,Employed *,Oil and gas  *,Christianity,Nigeria,Nigerian,en,people from Igbo are loud,igbo people,are loud,['idoma'],Oluchi,
216,271.0,people from yoruba are artistic,ethnicity_region,9.0,Male,Over 50 *,Employed *,Oil and gas  *,Christianity,Nigeria,Nigerian,en,people from yoruba are artistic,yoruba people,are artistic,['idoma'],Oluchi,
217,272.0,people from yoruba are loud,ethnicity_region,9.0,Male,Over 50 *,Employed *,Oil and gas  *,Christianity,Nigeria,Nigerian,ro,people from yoruba are loud,yoruba people,are loud,['idoma'],Oluchi,
218,273.0,people from yoruba are intelligent,ethnicity_region,9.0,Male,Over 50 *,Employed *,Oil and gas  *,Christianity,Nigeria,Nigerian,en,people from yoruba are intelligent,yoruba people,are intelligent,['idoma'],Oluchi,
219,274.0,people from Nigeria are confident,ethnicity_region,9.0,Male,Over 50 *,Employed *,Oil and gas  *,Christianity,Nigeria,Nigerian,en,people from Nigeria are confident,nigerians,are confident,['idoma'],Oluchi,
220,275.0,people from Nigeria are resilient,ethnicity_region,9.0,Male,Over 50 *,Employed *,Oil and gas  *,Christianity,Nigeria,Nigerian,ro,people from Nigeria are resilient,nigerians,are resilient,['idoma'],Oluchi,
221,276.0,people from Nigeria are determined,ethnicity_region,9.0,Male,Over 50 *,Employed *,Oil and gas  *,Christianity,Nigeria,Nigerian,da,people from Nigeria are determined,nigerians,are determined,['idoma'],Oluchi,
222,277.0,Moslems are fanatics,religion,9.0,Male,Over 50 *,Employed *,Oil and gas  *,Christianity,Nigeria,Nigerian,en,Moslems are fanatics,muslims,fanatics,['idoma'],Oluchi,
223,278.0,moslems are honest,religion,9.0,Male,Over 50 *,Employed *,Oil and gas  *,Christianity,Nigeria,Nigerian,en,moslems are honest,muslims,honest,['idoma'],Oluchi,
224,279.0,Christians are hospitable,religion,9.0,Male,Over 50 *,Employed *,Oil and gas  *,Christianity,Nigeria,Nigerian,en,Christians are hospitable,christians,hospitable,['idoma'],Oluchi,
225,280.0,Christians are dishonest,religion,9.0,Male,Over 50 *,Employed *,Oil and gas  *,Christianity,Nigeria,Nigerian,en,Christians are dishonest,christians,dishonest,['idoma'],Oluchi,
